epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,830.654,0.82205,0.82653,1.21177,0.93692,0.92751,0.95661,0.69469,0.91085,0.63183,1.19202,6.667e-06,6.667e-06,6.667e-06
103,838.704,0.84528,0.84717,1.23567,0.94583,0.92346,0.95723,0.69521,0.91961,0.63683,1.20111,6.634e-06,6.634e-06,6.634e-06
104,846.749,0.85739,0.82852,1.2291,0.94609,0.92621,0.95684,0.69794,0.91256,0.6361,1.19459,6.601e-06,6.601e-06,6.601e-06
105,854.827,0.81947,0.81438,1.22256,0.95138,0.90857,0.95318,0.69116,0.91168,0.63801,1.20238,6.568e-06,6.568e-06,6.568e-06
106,862.886,0.81712,0.79869,1.19961,0.93945,0.93553,0.95515,0.69835,0.90647,0.63209,1.1929,6.535e-06,6.535e-06,6.535e-06
107,870.915,0.83266,0.8125,1.21085,0.93766,0.93793,0.95377,0.69905,0.90791,0.63243,1.19408,6.502e-06,6.502e-06,6.502e-06
108,878.962,0.82986,0.8079,1.21314,0.93603,0.93068,0.95053,0.69168,0.906,0.63772,1.19492,6.469e-06,6.469e-06,6.469e-06
109,887.022,0.80913,0.80943,1.20262,0.93912,0.93107,0.95181,0.6953,0.90156,0.63382,1.19366,6.436e-06,6.436e-06,6.436e-06
110,895.166,0.84108,0.81637,1.2104,0.94311,0.92132,0.94984,0.69558,0.90589,0.63606,1.19165,6.403e-06,6.403e-06,6.403e-06
111,903.252,0.82518,0.80007,1.21135,0.9425,0.92393,0.95478,0.69532,0.90906,0.63337,1.1962,6.37e-06,6.37e-06,6.37e-06
112,911.441,0.82571,0.79959,1.20616,0.94346,0.93229,0.95427,0.69509,0.90169,0.62708,1.19113,6.337e-06,6.337e-06,6.337e-06
113,919.482,0.81254,0.79522,1.19521,0.94463,0.92654,0.95542,0.69541,0.90907,0.6294,1.19013,6.304e-06,6.304e-06,6.304e-06
114,927.521,0.82096,0.79195,1.20838,0.94868,0.91887,0.95679,0.69331,0.91929,0.63428,1.19643,6.271e-06,6.271e-06,6.271e-06
115,935.559,0.8244,0.7929,1.19786,0.94566,0.93326,0.95562,0.69583,0.90843,0.62556,1.18831,6.238e-06,6.238e-06,6.238e-06
116,943.728,0.81091,0.81012,1.21765,0.94888,0.93032,0.95716,0.69903,0.90527,0.62715,1.18843,6.205e-06,6.205e-06,6.205e-06
117,951.896,0.82875,0.80163,1.20628,0.94236,0.93385,0.95704,0.69179,0.91707,0.631,1.19494,6.172e-06,6.172e-06,6.172e-06
118,959.936,0.82508,0.79594,1.19873,0.94459,0.92934,0.95452,0.69163,0.91983,0.62918,1.19951,6.139e-06,6.139e-06,6.139e-06
119,967.983,0.82467,0.80421,1.20144,0.93833,0.93538,0.95674,0.69955,0.9053,0.62337,1.18578,6.106e-06,6.106e-06,6.106e-06
120,976.254,0.81917,0.79173,1.20399,0.94182,0.93386,0.95672,0.69705,0.90219,0.62305,1.18586,6.073e-06,6.073e-06,6.073e-06
121,984.347,0.8322,0.80875,1.21608,0.94788,0.92994,0.95733,0.70058,0.90265,0.61544,1.18136,6.04e-06,6.04e-06,6.04e-06
122,992.424,0.81025,0.79003,1.19409,0.93485,0.93415,0.95695,0.69851,0.90097,0.61903,1.18357,6.007e-06,6.007e-06,6.007e-06
123,1000.44,0.82088,0.78991,1.21189,0.95087,0.9171,0.95638,0.69906,0.90206,0.62255,1.18559,5.974e-06,5.974e-06,5.974e-06
124,1008.49,0.821,0.78131,1.20389,0.9269,0.93553,0.95499,0.69749,0.90916,0.62323,1.18586,5.941e-06,5.941e-06,5.941e-06
125,1016.51,0.81338,0.78275,1.19859,0.95971,0.90766,0.95245,0.69378,0.90576,0.62071,1.18663,5.908e-06,5.908e-06,5.908e-06
126,1024.56,0.82077,0.78958,1.20869,0.93862,0.93837,0.95795,0.69845,0.91242,0.61514,1.18559,5.875e-06,5.875e-06,5.875e-06
127,1032.64,0.81963,0.789,1.20807,0.93909,0.93521,0.95594,0.70045,0.8954,0.60986,1.17604,5.842e-06,5.842e-06,5.842e-06
128,1040.7,0.81444,0.77577,1.19277,0.94378,0.92557,0.9555,0.6988,0.90093,0.61022,1.17851,5.809e-06,5.809e-06,5.809e-06
129,1048.79,0.81102,0.78666,1.197,0.93849,0.93487,0.95595,0.70521,0.89533,0.61151,1.17332,5.776e-06,5.776e-06,5.776e-06
130,1056.86,0.80935,0.76017,1.20214,0.93195,0.93598,0.95515,0.70519,0.89169,0.60773,1.17219,5.743e-06,5.743e-06,5.743e-06
131,1064.87,0.81349,0.76459,1.20923,0.93591,0.92958,0.95639,0.70609,0.89793,0.60486,1.17674,5.71e-06,5.71e-06,5.71e-06
132,1072.94,0.81687,0.79017,1.20205,0.94073,0.92312,0.9572,0.7082,0.89266,0.60592,1.17346,5.677e-06,5.677e-06,5.677e-06
133,1081.03,0.8024,0.77099,1.18727,0.92738,0.93433,0.95544,0.70716,0.88804,0.60599,1.17423,5.644e-06,5.644e-06,5.644e-06
134,1089.09,0.7988,0.75241,1.19462,0.94958,0.91678,0.95564,0.70592,0.89519,0.61116,1.17895,5.611e-06,5.611e-06,5.611e-06
135,1097.2,0.82477,0.78635,1.19812,0.94107,0.93084,0.95744,0.70396,0.89049,0.60746,1.17068,5.578e-06,5.578e-06,5.578e-06
136,1105.29,0.80903,0.77217,1.19016,0.948,0.92926,0.95648,0.70583,0.8903,0.60601,1.17098,5.545e-06,5.545e-06,5.545e-06
137,1113.38,0.80658,0.77291,1.19715,0.94272,0.92694,0.95586,0.69987,0.89953,0.61187,1.17708,5.512e-06,5.512e-06,5.512e-06
138,1121.45,0.80305,0.75649,1.19844,0.96265,0.89961,0.95418,0.69604,0.90546,0.6143,1.1877,5.479e-06,5.479e-06,5.479e-06
139,1129.51,0.80134,0.77246,1.18632,0.94648,0.92876,0.95649,0.70048,0.90388,0.606,1.18371,5.446e-06,5.446e-06,5.446e-06
