epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,919.504,0.73864,0.51355,1.14601,0.96898,0.95043,0.97198,0.70709,0.94065,0.45416,1.23291,0.00089141,0.00089141,0.00089141
116,927.461,0.72942,0.5131,1.16223,0.95505,0.94788,0.97011,0.70886,0.94391,0.46048,1.23542,0.000886694,0.000886694,0.000886694
117,935.436,0.73892,0.51671,1.1553,0.96155,0.9494,0.96038,0.70042,0.92468,0.45068,1.23492,0.000881979,0.000881979,0.000881979
118,943.371,0.73183,0.5179,1.14276,0.93014,0.95197,0.95696,0.69326,0.93465,0.47157,1.24313,0.000877263,0.000877263,0.000877263
119,951.348,0.73584,0.50726,1.14893,0.95638,0.96117,0.96816,0.70188,0.95487,0.4496,1.24947,0.000872547,0.000872547,0.000872547
120,959.299,0.71876,0.50232,1.14402,0.95991,0.95462,0.96596,0.70803,0.92976,0.44093,1.23355,0.000867832,0.000867832,0.000867832
121,967.285,0.74873,0.52066,1.161,0.96839,0.96537,0.97504,0.70937,0.94452,0.44451,1.23108,0.000863116,0.000863116,0.000863116
122,975.206,0.71957,0.5018,1.13705,0.95911,0.93516,0.96136,0.71186,0.91036,0.45643,1.23089,0.0008584,0.0008584,0.0008584
123,983.178,0.73641,0.51573,1.15602,0.96608,0.96124,0.96007,0.71208,0.89985,0.42659,1.21395,0.000853685,0.000853685,0.000853685
124,991.134,0.71575,0.50034,1.14063,0.95478,0.95646,0.96801,0.70069,0.94033,0.47613,1.22241,0.000848969,0.000848969,0.000848969
125,999.131,0.72271,0.51175,1.13708,0.94555,0.94065,0.96637,0.69503,0.95897,0.47415,1.25971,0.000844253,0.000844253,0.000844253
126,1007.1,0.71382,0.49615,1.14224,0.95585,0.9649,0.96853,0.71124,0.9137,0.4562,1.2418,0.000839537,0.000839537,0.000839537
127,1015.11,0.71929,0.49669,1.14403,0.95488,0.96395,0.96428,0.70973,0.93903,0.44613,1.23998,0.000834822,0.000834822,0.000834822
128,1023.1,0.7015,0.4805,1.12557,0.96135,0.96395,0.9708,0.71045,0.95351,0.45547,1.25769,0.000830106,0.000830106,0.000830106
129,1031.09,0.72106,0.49208,1.13482,0.96377,0.94126,0.96549,0.71228,0.92235,0.45341,1.226,0.00082539,0.00082539,0.00082539
130,1039.07,0.70232,0.47343,1.12876,0.95958,0.95613,0.97053,0.7118,0.93186,0.43633,1.24235,0.000820675,0.000820675,0.000820675
131,1047.05,0.72181,0.48813,1.14474,0.95013,0.95852,0.96132,0.71313,0.90329,0.43774,1.21767,0.000815959,0.000815959,0.000815959
132,1055.05,0.71464,0.49802,1.14,0.97194,0.9497,0.96724,0.71835,0.90078,0.43923,1.23156,0.000811243,0.000811243,0.000811243
133,1063.04,0.69989,0.48109,1.12754,0.96432,0.96157,0.97484,0.72279,0.90983,0.42789,1.21668,0.000806528,0.000806528,0.000806528
134,1071.05,0.69954,0.48154,1.13339,0.95512,0.9376,0.96552,0.72217,0.90884,0.46022,1.21098,0.000801812,0.000801812,0.000801812
135,1079.02,0.72143,0.49897,1.13904,0.95335,0.9655,0.97134,0.73022,0.90395,0.43382,1.19831,0.000797096,0.000797096,0.000797096
136,1087.04,0.70609,0.4882,1.1288,0.96802,0.95529,0.96364,0.72103,0.90111,0.43336,1.23148,0.00079238,0.00079238,0.00079238
137,1095.05,0.6905,0.47088,1.12832,0.9747,0.96066,0.9684,0.72393,0.8929,0.43141,1.20539,0.000787665,0.000787665,0.000787665
138,1103.02,0.69433,0.4732,1.1315,0.95262,0.95328,0.96388,0.71776,0.92001,0.45348,1.22518,0.000782949,0.000782949,0.000782949
139,1110.98,0.68444,0.47348,1.11732,0.95747,0.96232,0.97012,0.70339,0.95976,0.50943,1.25299,0.000778233,0.000778233,0.000778233
140,1118.93,0.71066,0.47839,1.13109,0.95545,0.95561,0.97309,0.72476,0.89248,0.44663,1.2166,0.000773518,0.000773518,0.000773518
141,1126.9,0.69241,0.4835,1.12453,0.97564,0.96171,0.97629,0.72396,0.90938,0.42072,1.22862,0.000768802,0.000768802,0.000768802
142,1134.85,0.68356,0.45118,1.12542,0.96309,0.97008,0.97556,0.71768,0.93831,0.43406,1.25338,0.000764086,0.000764086,0.000764086
143,1142.83,0.67832,0.46056,1.11781,0.96487,0.9586,0.97372,0.72699,0.92514,0.43586,1.24063,0.000759371,0.000759371,0.000759371
144,1150.81,0.67362,0.47098,1.10707,0.97749,0.956,0.97518,0.72107,0.92852,0.42836,1.25896,0.000754655,0.000754655,0.000754655
145,1158.76,0.67557,0.46306,1.12521,0.96796,0.95563,0.97135,0.71347,0.9079,0.43514,1.22083,0.000749939,0.000749939,0.000749939
146,1166.7,0.68885,0.46743,1.12161,0.95697,0.9603,0.96954,0.71266,0.95349,0.44961,1.27055,0.000745223,0.000745223,0.000745223
147,1174.65,0.68201,0.4666,1.11962,0.96407,0.9638,0.96339,0.72355,0.9033,0.43894,1.21737,0.000740508,0.000740508,0.000740508
148,1182.6,0.69959,0.47813,1.1222,0.96464,0.96096,0.97263,0.71722,0.92808,0.435,1.23818,0.000735792,0.000735792,0.000735792
149,1190.6,0.6669,0.43863,1.10737,0.96456,0.96541,0.97325,0.72055,0.91822,0.41509,1.24069,0.000731076,0.000731076,0.000731076
150,1198.55,0.69233,0.46005,1.12345,0.95955,0.96929,0.97216,0.72009,0.91062,0.42003,1.22396,0.000726361,0.000726361,0.000726361
151,1206.54,0.67156,0.46021,1.10802,0.97432,0.95221,0.97489,0.72509,0.90813,0.41239,1.2147,0.000721645,0.000721645,0.000721645
152,1214.54,0.66616,0.4606,1.12088,0.96474,0.96659,0.97307,0.73049,0.90395,0.40301,1.21681,0.000716929,0.000716929,0.000716929
153,1222.53,0.68721,0.47416,1.11413,0.95978,0.96767,0.97236,0.73412,0.90549,0.40196,1.23109,0.000712214,0.000712214,0.000712214
154,1230.49,0.66372,0.44571,1.08951,0.9654,0.96305,0.97125,0.73075,0.90294,0.42339,1.22917,0.000707498,0.000707498,0.000707498
155,1238.48,0.67364,0.45861,1.11152,0.97505,0.95916,0.97563,0.73212,0.89431,0.40507,1.21501,0.000702782,0.000702782,0.000702782
156,1246.45,0.68208,0.45864,1.10871,0.97033,0.95877,0.97822,0.73457,0.9067,0.42197,1.23364,0.000698066,0.000698066,0.000698066
157,1254.43,0.6714,0.46042,1.10813,0.97044,0.95707,0.97198,0.72681,0.90251,0.42721,1.20779,0.000693351,0.000693351,0.000693351
158,1262.34,0.67651,0.44861,1.11084,0.9549,0.96982,0.9753,0.72667,0.88981,0.4161,1.20456,0.000688635,0.000688635,0.000688635
159,1270.29,0.64754,0.44119,1.10342,0.95958,0.96216,0.96901,0.72195,0.88653,0.41784,1.21072,0.000683919,0.000683919,0.000683919
160,1278.47,0.65928,0.44374,1.09505,0.96009,0.96434,0.97153,0.72846,0.92849,0.43527,1.25354,0.000679204,0.000679204,0.000679204
161,1286.45,0.65617,0.43933,1.0993,0.96168,0.95674,0.9695,0.72048,0.91013,0.42917,1.24101,0.000674488,0.000674488,0.000674488
162,1294.38,0.66519,0.45021,1.09578,0.97727,0.95909,0.97865,0.73267,0.90549,0.41263,1.24268,0.000669772,0.000669772,0.000669772
163,1302.33,0.67491,0.45407,1.11142,0.95967,0.95814,0.97214,0.72215,0.94014,0.4421,1.26648,0.000665057,0.000665057,0.000665057
164,1310.31,0.6728,0.45696,1.09698,0.97379,0.96754,0.97873,0.73978,0.89267,0.40761,1.21214,0.000660341,0.000660341,0.000660341
165,1318.32,0.63775,0.43852,1.09422,0.95954,0.94658,0.96628,0.73579,0.88225,0.41459,1.20426,0.000655625,0.000655625,0.000655625
166,1326.3,0.67336,0.44829,1.10837,0.94833,0.95396,0.96907,0.72535,0.90965,0.43534,1.22426,0.000650909,0.000650909,0.000650909
167,1334.29,0.65678,0.44185,1.09373,0.9599,0.97057,0.97246,0.72431,0.90083,0.41788,1.22446,0.000646194,0.000646194,0.000646194
168,1342.28,0.64294,0.43055,1.0864,0.96109,0.97301,0.97643,0.73263,0.89836,0.40026,1.22338,0.000641478,0.000641478,0.000641478
169,1350.29,0.65267,0.44685,1.10037,0.97041,0.96853,0.97348,0.72811,0.88927,0.4197,1.2162,0.000636762,0.000636762,0.000636762
170,1358.27,0.64118,0.42909,1.09354,0.95556,0.97333,0.96975,0.72506,0.88476,0.41475,1.215,0.000632047,0.000632047,0.000632047
171,1366.28,0.64275,0.44205,1.09647,0.96897,0.95026,0.96781,0.71899,0.90198,0.43087,1.24124,0.000627331,0.000627331,0.000627331
172,1374.27,0.63125,0.43903,1.09579,0.96866,0.97259,0.97549,0.72825,0.89967,0.41394,1.23062,0.000622615,0.000622615,0.000622615
173,1382.31,0.64885,0.44329,1.10276,0.9664,0.96488,0.97042,0.71238,0.93652,0.44307,1.26123,0.0006179,0.0006179,0.0006179
174,1390.29,0.64399,0.43043,1.08933,0.95688,0.96031,0.96878,0.7142,0.92101,0.4245,1.2395,0.000613184,0.000613184,0.000613184
175,1398.23,0.62633,0.42842,1.08447,0.96618,0.96759,0.97108,0.71701,0.9434,0.42875,1.26896,0.000608468,0.000608468,0.000608468
176,1406.18,0.63268,0.43189,1.09196,0.96961,0.9726,0.9749,0.72522,0.90946,0.40978,1.24336,0.000603752,0.000603752,0.000603752
177,1414.11,0.63221,0.42023,1.08269,0.97436,0.96551,0.96724,0.71645,0.92644,0.42365,1.25619,0.000599037,0.000599037,0.000599037
178,1422.05,0.63577,0.43079,1.08075,0.9757,0.97108,0.97565,0.73322,0.91717,0.40785,1.24102,0.000594321,0.000594321,0.000594321
179,1430.1,0.62905,0.42232,1.09119,0.98504,0.96339,0.97701,0.73912,0.89592,0.40239,1.21081,0.000589605,0.000589605,0.000589605
180,1438.05,0.6321,0.4422,1.08828,0.97931,0.95595,0.97201,0.72465,0.89744,0.41699,1.21204,0.00058489,0.00058489,0.00058489
181,1446,0.63087,0.42512,1.08113,0.96421,0.96454,0.97002,0.72574,0.92529,0.41827,1.24546,0.000580174,0.000580174,0.000580174
182,1453.92,0.63575,0.43107,1.08746,0.9833,0.9608,0.97735,0.73294,0.90243,0.40281,1.2199,0.000575458,0.000575458,0.000575458
